,rowCol,traffic_spot,industry,commercial,nala
1013.0,"(16, 17)",3.19877002873141,9.69853513538367,0.0012614670799661145,0.016648185438833594
1014.0,"(16, 16)",3.2118558569343376,9.779973301325539,0.0011972067982432087,0.01684702343381446
1015.0,"(16, 15)",3.1989284146425936,9.856364866122965,0.0011791806482634479,0.017117935627751206
1016.0,"(16, 14)",3.064261728489131,9.924715069875182,0.0012139733703812347,0.01740103987931198
1017.0,"(16, 13)",3.088217968137666,9.980584333220134,0.001290315660885899,0.017616257808344773
1018.0,"(16, 12)",3.061844364171452,10.017199864739384,0.001284575804480217,0.017668804430977642
1019.0,"(16, 11)",2.948363162297937,10.024461117225611,0.0011278062846340807,0.01748682169461943
1020.0,"(16, 10)",2.9911603930492476,10.026106176112949,0.0009684283834446112,0.01706964217375582
1021.0,"(16, 9)",2.987008821153913,10.094482799476845,0.000851868066684371,0.01648061700177957
1022.0,"(16, 8)",2.8691379993120707,10.181537760984837,0.0007663765250057213,0.01579161519925668
1023.0,"(16, 7)",2.836124570305789,10.279877682341235,0.0007003197522671836,0.015050219679517824
1024.0,"(16, 6)",2.9781501245086073,10.386730172369528,0.0006468625791681999,0.014282485521576396
1025.0,"(16, 5)",3.003810342010061,10.50038481032701,0.0006021010154287537,0.01350564153037282
1026.0,"(16, 4)",3.0123312813474534,10.619568657515977,0.0005637029905544368,0.012736227175821561
1045.0,"(17, 32)",3.3356268384556595,8.50245796612,0.0010939297927058398,0.023070090243188957
1046.0,"(17, 31)",3.4764905038522853,8.612342110925567,0.0013218081456952031,0.021647405516421164
1047.0,"(17, 30)",3.718103008670704,8.705435117751113,0.0017053826506587455,0.020284865912193497
1048.0,"(17, 29)",3.934416013729185,8.786976139298663,0.002450321007805554,0.019381555396154874
1049.0,"(17, 28)",3.949387980015212,8.861791876814786,0.003264175978355853,0.019007952321723372
1050.0,"(17, 27)",3.8124797254715834,8.93351815131299,0.002698903124821352,0.019111351276477305
1051.0,"(17, 26)",3.5932695854152628,9.00452879778486,0.00227610454254478,0.019484477328967756
1052.0,"(17, 25)",3.365622060880621,9.076221419498845,0.0019899164896830528,0.019691052044980038
1053.0,"(17, 24)",2.9845131153382316,9.149346181923908,0.0018537911881477023,0.019385943020206728
1054.0,"(17, 23)",3.248527229710162,9.224245832568485,0.0018029545489044805,0.01871897181962496
1055.0,"(17, 22)",3.2725831268966377,9.30099444687771,0.0017833398639800178,0.01802523308741006
1056.0,"(17, 21)",3.2430693087495914,9.379462327671032,0.001773083188174986,0.017503330017331026
1057.0,"(17, 20)",3.3269767301414763,9.459334566832476,0.0016956773606579725,0.01721052158134713
1058.0,"(17, 19)",3.289494558119173,9.540099696645973,0.0015287647707519442,0.017139745796326728
1059.0,"(17, 18)",3.2300050765567594,9.62101393741894,0.0013648256661994635,0.017265883048970948
1060.0,"(17, 17)",3.215373487928139,9.70103772655482,0.001244809011619985,0.017561955092258337
1061.0,"(17, 16)",3.2774839341006725,9.778732898592397,0.0011674126985382306,0.018000566180158325
1062.0,"(17, 15)",3.182277571395939,9.852098386807999,0.00112508042602997,0.018547042022928024
1063.0,"(17, 14)",3.116710462639467,9.918307322697553,0.0011087614794420637,0.01914291836694649
1064.0,"(17, 13)",3.0764675204786447,9.973296401005538,0.0010990606526859524,0.019675389197992166
1065.0,"(17, 12)",3.0392084523990515,10.011262399156724,0.0010622371431452332,0.019951439447575513
1066.0,"(17, 11)",2.9595725290920236,10.025915066276788,0.0009857434202278554,0.019778296289450457
1067.0,"(17, 10)",2.9847363078175126,10.037201751401929,0.0008953758413797101,0.019169597693954918
1068.0,"(17, 9)",2.9902308686534287,10.091592149182759,0.0008129907533025037,0.018323137406321965
1069.0,"(17, 8)",2.9545691478898974,10.16910762479152,0.0007436631613477291,0.017395721323286362
1070.0,"(17, 7)",2.9472402047023376,10.25908127883452,0.0006858146434482485,0.01644653238687185
1071.0,"(17, 6)",2.9865230490259576,10.357784623645069,0.0006369220283066253,0.015488468534781257
1072.0,"(17, 5)",3.005631960451356,10.463177294271128,0.000594922293672183,0.014528451537135213
1073.0,"(17, 4)",3.0144578516666924,10.5738418791361,0.0005583173653571861,0.013583549660597688
1092.0,"(18, 32)",3.1429567595318106,8.685220549239753,0.00103990426021575,0.033197558574439553
1093.0,"(18, 31)",3.3632309695537455,8.776782123532277,0.0012162226545286384,0.02649119627353691
1094.0,"(18, 30)",3.5398811009312405,8.84898948165962,0.0014586983030378043,0.022794735969079303
1095.0,"(18, 29)",3.683627784931216,8.909585909980287,0.0017589206937235946,0.020567312547075133
1096.0,"(18, 28)",3.7210051519022196,8.965199972922594,0.0019704762412190587,0.019334376594088605
1097.0,"(18, 27)",3.6862126489487643,9.020146512198027,0.0019446595369290074,0.01875519211172459
1099.0,"(18, 25)",3.3593339036478045,9.13602448632327,0.0017129470445770914,0.018401305323979555
1100.0,"(18, 24)",3.2470890178258203,9.19838376002608,0.0016540179495255322,0.01819138885031595
1101.0,"(18, 23)",3.206224102379033,9.263848305411944,0.0016553550013119584,0.017899786365632983
1102.0,"(18, 22)",3.2328019659623375,9.33225587592825,0.001744246954649432,0.017623268022249852
1103.0,"(18, 21)",3.281226640721286,9.403299284862147,0.001998982917084567,0.01745642836992424
1104.0,"(18, 20)",3.3742519435609535,9.47652942552624,0.0020517866270533063,0.017452764276567792
1105.0,"(18, 19)",3.6780814213849586,9.551334627380989,0.0016295126253195842,0.01763303055030903
1106.0,"(18, 18)",3.2735203668647506,9.626902895986616,0.0013693630286189255,0.018002319939811263
1107.0,"(18, 17)",3.2124445399101216,9.702164519061958,0.0012224526750698652,0.018561336004241466
1108.0,"(18, 16)",3.1868303357757766,9.775707744802666,0.0011321662205449065,0.019310965488837185
1109.0,"(18, 15)",3.150125901642112,9.845659536808933,0.0010744646739921909,0.020250220561904647
1110.0,"(18, 14)",3.108709950755106,9.909537066002054,0.0010350439737957884,0.021360160966855907
1111.0,"(18, 13)",3.076208927778328,9.964158274242394,0.0010003553352856617,0.022539293509031923
1112.0,"(18, 12)",3.039022575454844,10.006113959680375,0.000957489480752081,0.023401320284817336
1113.0,"(18, 11)",2.9407707721009615,10.03500328651456,0.0009016757976499398,0.0232171816612741
1114.0,"(18, 10)",2.9912636301749314,10.062416971776138,0.0008387105549879098,0.02204527592788621
1115.0,"(18, 9)",3.0027575987568293,10.10708657277228,0.0007766694205186364,0.020666123068589077
1116.0,"(18, 8)",2.997264082352988,10.17164047548525,0.0007199554435170289,0.01937194173280303
1117.0,"(18, 7)",2.99506037971461,10.250436907749638,0.0006696614616825793,0.018152176335746673
1118.0,"(18, 6)",3.0018687510043316,10.339177516777792,0.0006253937010203137,0.01695395141314089
1119.0,"(18, 5)",3.0091721295207194,10.435213716868049,0.0005863469625563747,0.015750755841073816
1120.0,"(18, 4)",3.014946086746387,10.53676859092521,0.0005517173749483706,0.01456220954326138
1139.0,"(19, 32)",3.2094158483328337,8.881488199636475,0.0009711667748719266,0.07426943909221102
1140.0,"(19, 31)",3.3210737602384053,8.951948333101116,0.001099096602904725,0.03436098399228972
1141.0,"(19, 30)",3.423782972713364,8.998666159618711,0.0012491800833454747,0.025966305695910304
1142.0,"(19, 29)",3.451284577849138,9.03447608491296,0.0014012461581216387,0.021787681729548793
1143.0,"(19, 28)",3.4747782504826454,9.06870464800278,0.0015089242402982882,0.01965351515344127
1144.0,"(19, 27)",3.4491717642135997,9.105998655546275,0.0015409408346470461,0.018560571922942012
1145.0,"(19, 26)",3.394925586390207,9.148005814204732,0.0015217679817850812,0.01800933967268372
1146.0,"(19, 25)",3.162571630279584,9.195002236062074,0.0014933205335717825,0.01772059249746232
1147.0,"(19, 24)",3.170638568892018,9.246769302712076,0.0014860320157218095,0.017544803511049693
1148.0,"(19, 23)",2.6330633786928033,9.302938364108014,0.0015288434402661488,0.017433187074634177
1149.0,"(19, 22)",3.171131399272922,9.363081811185905,0.0016996629322991665,0.01740179411471411
1150.0,"(19, 21)",3.2837034369793803,9.426709969885065,0.0025529711396622646,0.017489378137927357
1152.0,"(19, 19)",3.350375032156425,9.56196744769335,0.001703933367293833,0.018156402110949134
1153.0,"(19, 18)",3.242967538026483,9.632012544327894,0.0013457651873359255,0.01878621938158977
1154.0,"(19, 17)",3.1879729872870497,9.702286693919547,0.0011862373108698643,0.01964775384675717
1155.0,"(19, 16)",3.150866556392617,9.771427339558024,0.0010923451835200913,0.020779785793333352
1156.0,"(19, 15)",3.1138623954191806,9.837738685306505,0.001029268276674527,0.022246250417148485
1157.0,"(19, 14)",3.0655087530214775,9.89917121141035,0.0009816227865792402,0.024158739602572955
1158.0,"(19, 13)",3.063946401594173,9.95349285199157,0.000939455584547777,0.026709857279625163
1159.0,"(19, 12)",3.0521589698495557,9.99908460735544,0.0008958526594254967,0.029852695606541507
1160.0,"(19, 11)",3.003642206809105,10.037097135940016,0.0008479725126146968,0.02962422043456455
1161.0,"(19, 10)",3.001388080107819,10.07404821968318,0.000797095087466945,0.026053500532787748
1162.0,"(19, 9)",3.0118542248868563,10.119143862449494,0.0007462764821647598,0.023596529729610245
1163.0,"(19, 8)",3.011786553088432,10.17699231827513,0.0006980224732551228,0.021819506390257364
1164.0,"(19, 7)",3.0097104437238356,10.246887377843851,0.0006535915285956351,0.02030181299839045
1165.0,"(19, 6)",3.0083488254616073,10.326442612347561,0.0006133027454463711,0.018827770892779306
1166.0,"(19, 5)",3.0077136736394703,10.413436339972604,0.0005769859975467125,0.01728943381595091
1167.0,"(19, 4)",3.010443794056626,10.506106363915311,0.0005442782746170104,0.01572558434363696
1186.0,"(20, 32)",3.2013717381730005,9.094615959694657,0.0009011674075644724,0.04042171373728546
1187.0,"(20, 31)",3.3019390912798645,9.139124131824849,0.0009941359057219824,0.05940480797918685
1188.0,"(20, 30)",3.349908930654128,9.152377094822771,0.001093397961118882,0.029247067166234715
1189.0,"(20, 29)",3.3491121586254344,9.158216415650934,0.0011870102283499011,0.02256376328501894
1190.0,"(20, 28)",3.230441007802484,9.1691987954604,0.001258246307128886,0.019724376726225856
1191.0,"(20, 27)",3.2949994940312695,9.188786808230475,0.0012976726619496365,0.018329216111292953
1192.0,"(20, 26)",3.25768163774969,9.216777186985572,0.0013121182254945522,0.017622246733342332
1193.0,"(20, 25)",3.1605000051634247,9.252116169078851,0.0013184579086135072,0.017279212914917016
1194.0,"(20, 24)",2.775099128944756,9.293808609283593,0.0013352823142237945,0.017145374425000484
1195.0,"(20, 23)",3.0673728032816094,9.3410588818287,0.0013848485233625744,0.01715579685648318
1196.0,"(20, 22)",3.0967937887110533,9.393195083714543,0.001509329027236377,0.017298050278531367
1197.0,"(20, 21)",3.2084589440504026,9.449571064603406,0.0017828932693465793,0.017586663629988893
1198.0,"(20, 20)",3.499926533773023,9.509493386127845,0.001858586945949201,0.01804717618582259
1199.0,"(20, 19)",3.2784556018328184,9.572171804676383,0.0014909671017612153,0.018710200942566875
1200.0,"(20, 18)",3.178696046735265,9.636682005917198,0.001260700001714045,0.01961333729475193
1201.0,"(20, 17)",3.149271690216336,9.701932616891533,0.001131120826824422,0.020809279179634203
1202.0,"(20, 16)",3.1105056287046886,9.766637345698284,0.0010481737037931196,0.02238292278938231
1203.0,"(20, 15)",3.069298133700146,9.829309859499437,0.0009886988205709654,0.02449137440288029
1204.0,"(20, 14)",2.9992370300951667,9.888334439269546,0.0009410247033935577,0.027476309479791988
1205.0,"(20, 13)",3.06156484478291,9.942234436856825,0.0008980827382347284,0.03232229878553683
1206.0,"(20, 12)",3.106927520570126,9.99033748799209,0.000855572314065165,0.045676398552592645
1207.0,"(20, 11)",2.9852774513571534,10.03388105951562,0.0008116826643922179,0.04402157762582422
1208.0,"(20, 10)",3.0015328950069633,10.07671356438967,0.0007666903602308944,0.030707327492826432
1209.0,"(20, 9)",3.0164382508475036,10.12394910704761,0.0007219666233790017,0.027085168095223426
1210.0,"(20, 8)",3.0166561503278086,10.179185646639889,0.0006789467024828873,0.0249261298744484
1211.0,"(20, 7)",3.0135567014131635,10.243377444064398,0.0006385988327271431,0.023204046557616015
1212.0,"(20, 6)",3.0059137102456353,10.315760535018942,0.0006013680996312512,0.02150689376025349
1213.0,"(20, 5)",2.9919211594039843,10.39498133000301,0.000567323800405915,0.019462875934036224
1214.0,"(20, 4)",2.991069932012389,10.479651400298849,0.0005363220857365173,0.01717409506409033
1233.0,"(21, 32)",2.9951566833054777,9.333012666758412,0.0008363210903876356,0.03190496070253755
1234.0,"(21, 31)",3.2879453364648703,9.339600771875178,0.0009058427934926339,0.055989609718515604
1235.0,"(21, 30)",3.296500966301727,9.304186224931396,0.0009764677931661973,0.029262600442581138
1236.0,"(21, 29)",3.277516378958241,9.274440754361931,0.0010418556407067914,0.022161533510197735
1237.0,"(21, 28)",3.236754403098095,9.262289835532856,0.0010950805887559097,0.019312691812956657
1238.0,"(21, 27)",3.2138970640927425,9.265880191753693,0.0011326606352144851,0.017921490827949846
1239.0,"(21, 26)",3.1558622563179073,9.28151509445864,0.0011572269061569417,0.017222587551623085
1240.0,"(21, 25)",3.0087720098445265,9.306433790133191,0.0011762769313018084,0.016911269812157764
1241.0,"(21, 24)",3.114949714118275,9.338902953850784,0.001199385486247383,0.0168473365848233
1242.0,"(21, 23)",3.1014112701588146,9.37781704460728,0.0012366617909956865,0.016968902717274373
1243.0,"(21, 22)",3.070421225646313,9.422356024747929,0.0012955966505843412,0.01725806299909658
1244.0,"(21, 21)",3.1591254616113242,9.471778723752985,0.0013599163499671651,0.01772272107130847
1245.0,"(21, 20)",3.180899285569174,9.525316337976182,0.0013551567643286713,0.018386563687303008
1246.0,"(21, 19)",3.096286524799862,9.582120944414587,0.0012586699160345733,0.01928586932377058
1247.0,"(21, 18)",3.0885626696299897,9.64123922070838,0.0011506923320028272,0.020473025978021628
1248.0,"(21, 17)",3.1108334124398405,9.70159840500126,0.001066444832247549,0.02202788633890479
1249.0,"(21, 16)",3.0814501964354957,9.76200660742726,0.0010033972775920167,0.02408375485277709
1250.0,"(21, 15)",3.035445249560688,9.821186525320433,0.0009536066731353111,0.026898006356880395
1251.0,"(21, 14)",3.088902532032631,9.877884694719075,0.0009105882860887094,0.031083176158100037
1252.0,"(21, 13)",3.0909740194826876,9.931122354271368,0.0008698772627050903,0.038528140183038656
1253.0,"(21, 12)",3.0969797014757994,9.98063689895948,0.0008289728488917569,0.07518498637333347
1254.0,"(21, 11)",3.059840223782766,10.027401401947829,0.0007871213049694434,0.04176111191050064
1255.0,"(21, 10)",3.021937130976807,10.073779208337616,0.0007448034002469786,0.03466493289904993
1256.0,"(21, 9)",3.0140881269336095,10.122827993492125,0.0007030565527583253,0.031445232753061096
1257.0,"(21, 8)",3.0151371421253343,10.177068261891247,0.0006629097424308756,0.029309324404409615
1258.0,"(21, 7)",3.0132018013793638,10.237730159146533,0.0006250912346969502,0.027700765291518114
1259.0,"(21, 6)",2.9997933087467836,10.304860962313946,0.0005899774952994737,0.026471699066177863
1260.0,"(21, 5)",2.9341495470757057,10.37781418111922,0.0005576658437743286,0.023665290452284264
1261.0,"(21, 4)",2.9121694226218433,10.455657007213043,0.0005280748047050329,0.01902770024065896
1280.0,"(22, 32)",3.17012402708561,9.617231094317694,0.0007784915816204405,0.027804887748183696
1281.0,"(22, 31)",3.216079197553313,9.545311593381467,0.0008322782296008087,0.03560342832760089
1282.0,"(22, 30)",3.2323872783646044,9.437139513330997,0.0008855934452554044,0.024690106460730263
1283.0,"(22, 29)",3.2222000018831776,9.37277254184737,0.0009350166188141425,0.020485651419461317
1284.0,"(22, 28)",3.095419651625111,9.342986469540602,0.0009773195834924622,0.018402778115531444
1285.0,"(22, 27)",3.1639968878147173,9.335009583238012,0.0010109847461735736,0.01730422240316245
1286.0,"(22, 26)",3.1605453913786468,9.341127894139643,0.0010371313501984967,0.016750834062147446
1287.0,"(22, 25)",3.147038274149465,9.357337301668004,0.0010591152198889907,0.01654097635249423
1288.0,"(22, 24)",3.1474793315575247,9.381634197578386,0.0010811757210501586,0.01657638202380468
1289.0,"(22, 23)",3.1521045738447016,9.412907468416083,0.0011065565794894725,0.016813391226609298
1290.0,"(22, 22)",3.2348127921172294,9.45035514036733,0.0011341626350573491,0.017241531978031625
1291.0,"(22, 21)",3.130032391183503,9.493223553708653,0.001153137479178157,0.017872426694131326
1292.0,"(22, 20)",3.1097482922821515,9.540709153046423,0.0011451352685743006,0.018734391112443315
1293.0,"(22, 19)",3.0764457039493327,9.591929331340877,0.0011065840332477588,0.019872505301603373
1294.0,"(22, 18)",3.0693485210668423,9.645918489174829,0.0010551236860978934,0.02135578730154216
1295.0,"(22, 17)",3.07837918232627,9.701635225976409,0.001006237571715103,0.023294123074843145
1296.0,"(22, 16)",3.0881575519731284,9.757984173099103,0.000964209379489278,0.025870322911483064
1297.0,"(22, 15)",3.1557762668798706,9.813868668691908,0.000927099736019373,0.02942086571609967
1298.0,"(22, 14)",3.1367877699178868,9.868300386690173,0.0008912818237211624,0.03481528879620903
1299.0,"(22, 13)",3.1355140112022415,9.920591284852156,0.0008538908756505563,0.04614064288702523
1300.0,"(22, 12)",3.0857597677477044,9.97061864693531,0.000813942482886972,0.05318874677376939
1301.0,"(22, 11)",3.0440332377791703,10.019061732907867,0.0007721515381981521,0.043367187281293094
1302.0,"(22, 10)",2.9848061623190194,10.067404627106649,0.0007299852722829872,0.040319565892020195
1303.0,"(22, 9)",2.9847529897017853,10.117556487963203,0.0006888399162655847,0.03949209697350492
1304.0,"(22, 8)",3.0074261888669356,10.171241632039536,0.0006496940015926746,0.038195898272244136
1305.0,"(22, 7)",3.013287670173834,10.22954113746128,0.0006130908314748314,0.03657975912684016
1306.0,"(22, 6)",3.0045981643083888,10.292799907237987,0.0005792414059073346,0.04917642746988571
1307.0,"(22, 5)",2.9711484590158213,10.360795058188668,0.0005481395343779071,0.031854116948962403
1308.0,"(22, 4)",2.9649392000553756,10.432963011536401,0.0005196536188229101,0.02019147994015461
1327.0,"(23, 32)",3.1826209586003396,9.990606899319468,0.0007275345337282274,0.020507375708832036
1328.0,"(23, 31)",3.2020011319609556,9.674589006001005,0.0007704559997478913,0.021590859673584727
1329.0,"(23, 30)",3.224196072782262,9.517782682590596,0.0008125179929211078,0.020070558360323648
1330.0,"(23, 29)",3.232268594532235,9.442817330896537,0.0008517840260600489,0.01838803555656992
1331.0,"(23, 28)",3.1781328966194393,9.40849899737146,0.0008865766101615538,0.017231238579904253
1332.0,"(23, 27)",3.1292550113711477,9.395611347978445,0.0009160993639290259,0.01654437821433924
1333.0,"(23, 26)",3.128121551781931,9.395527901550913,0.0009407714884300909,0.016209024855337685
1334.0,"(23, 25)",3.2115620330159866,9.404724674766845,0.0009620054536093129,0.016141785116745043
1335.0,"(23, 24)",3.1600185501035596,9.421820153922122,0.0009814590284769008,0.01629605131244177
1336.0,"(23, 23)",3.1500823279584416,9.446115448694792,0.0009998944753215535,0.016653850429060826
1337.0,"(23, 22)",3.115810208923084,9.477000119714427,0.001015778601717986,0.017219300928695176
1338.0,"(23, 21)",3.0802544554141154,9.513772239202353,0.0010245613306360509,0.018014301141602723
1339.0,"(23, 20)",3.0474302082176994,9.555616476441458,0.0010211212563431898,0.019076692079710612
1340.0,"(23, 19)",2.8141924679565737,9.60162613810874,0.0010051533809147689,0.02046300307660036
1341.0,"(23, 18)",2.986504786552443,9.650830511939539,0.0009822603762015222,0.022261013534230094
1343.0,"(23, 16)",3.0699874075096787,9.754790455024581,0.0009366120828439416,0.02780577378594864
1344.0,"(23, 15)",3.009676189734424,9.80758001836289,0.0009143324366410822,0.03224409799432379
1345.0,"(23, 14)",3.1061949636037207,9.859780165449658,0.0008875316839866026,0.03864338502328544
1346.0,"(23, 13)",3.1233201792872483,9.910858792662612,0.0008530812743301531,0.051619495009036724
1347.0,"(23, 12)",3.0875042248435407,9.960713943207331,0.000811617346294544,0.05606280746357983
1348.0,"(23, 11)",3.0363055606673877,10.009779245148067,0.000766601738893976,0.05189047056382638
1349.0,"(23, 10)",2.7327806228183413,10.058990206117146,0.0007215586676425307,0.06255655264342445
1350.0,"(23, 9)",2.928678215015759,10.109564888351706,0.0006786623175813527,0.047916278257745554
1351.0,"(23, 8)",3.00307279754804,10.162674012997227,0.0006388510788503942,0.03901037938859472
1352.0,"(23, 7)",3.0168984239330565,10.21916104628629,0.0006023492243257543,0.03624388315584307
1353.0,"(23, 6)",3.0165216583969205,10.279424042138233,0.0005690502008220258,0.029415126193341856
1354.0,"(23, 5)",3.0106498815538263,10.343449727128744,0.0005387169596171377,0.02349035202870236
1374.0,"(24, 32)",3.160441772784354,9.675388716724068,0.000682646729560077,0.016805106225019538
1375.0,"(24, 31)",3.1816196936995262,9.618943902298735,0.0007177904675740209,0.0173364180547764
1376.0,"(24, 30)",3.20121449867404,9.535536168103969,0.0007520607396098477,0.017112289377476365
1377.0,"(24, 29)",3.206647866494566,9.48703190484543,0.0007842966735156173,0.01656177793864122
1378.0,"(24, 28)",3.1728918083098647,9.46225289973148,0.0008135340804360081,0.016060242852042036
1379.0,"(24, 27)",3.1369346606847803,9.450057401793064,0.0008392755652603775,0.015741672778720312
1380.0,"(24, 26)",3.1359512053199445,9.445935014992749,0.0008616108017478407,0.015627908102788614
1381.0,"(24, 25)",3.177349185125014,9.449021533194975,0.000881080012855857,0.01571216695491067
1382.0,"(24, 24)",3.155658925374816,9.459461951399334,0.0008982866775650673,0.015989796308982198
1383.0,"(24, 23)",3.1381558801530955,9.477269828039029,0.000913367840638561,0.016468036074589576
1384.0,"(24, 22)",3.114919723563619,9.502086512966935,0.0009255584131754685,0.017168922822546867
1385.0,"(24, 21)",3.0764041716965838,9.533252120152573,0.0009333259727243531,0.018129915208280258
1386.0,"(24, 20)",3.0275336761799814,9.56992203723759,0.0009355354560171527,0.01940384084247637
1387.0,"(24, 19)",2.9127206752692927,9.611155276436383,0.0009330247481951044,0.021061409475415505
1388.0,"(24, 18)",2.81397447125214,9.65597141163105,0.0009287909251244865,0.023207791666178285
1389.0,"(24, 17)",3.0050068614481287,9.7033903224425,0.0009261439848023223,0.0260411525026064
1390.0,"(24, 16)",3.0616096550754306,9.752470309981534,0.0009259333910575574,0.030016707283144112
1391.0,"(24, 15)",3.065731692096272,9.802357590731269,0.0009237424735035986,0.03625676114875023
1392.0,"(24, 14)",3.079270206207357,9.852355144053538,0.0009095930201473443,0.045553374454296976
1393.0,"(24, 13)",3.0988645744869223,9.902008827775182,0.0008757482465061845,0.054820112918857335
1394.0,"(24, 12)",3.1361426665444365,9.951191672176645,0.0008261342387685604,0.06900459652341608
1421.0,"(25, 32)",3.1168438230103943,9.540186783609096,0.0006429220915380885,0.014708902528229246
1422.0,"(25, 31)",3.164431441525673,9.551386722384915,0.0006722996628596406,0.0151249943593051
1423.0,"(25, 30)",3.163707539058031,9.5380800051944,0.0007008945620736408,0.015228776124842795
1424.0,"(25, 29)",3.1649347870879576,9.5254037894289,0.0007279711966469016,0.015140981845254307
1425.0,"(25, 28)",3.1585593578557734,9.514394436063421,0.0007529269606540228,0.015019071965177952
1426.0,"(25, 27)",3.1489614540170465,9.503337260599794,0.0007754168684553206,0.014967417561064306
1427.0,"(25, 26)",3.1452652640595775,9.49441417455292,0.0007953999235011162,0.015038294661102713
1428.0,"(25, 25)",3.1452978063853405,9.490818111882671,0.0008130671380909861,0.015258501377876836
1429.0,"(25, 24)",3.1376813718579517,9.494525742578917,0.0008286658012246072,0.01564948832891999
1430.0,"(25, 23)",3.122784775641277,9.506133259633609,0.0008422991960434966,0.016239176458807045
1431.0,"(25, 22)",3.10076840987996,9.525351657658,0.0008538475036310807,0.017069238278177114
1432.0,"(25, 21)",3.0725825865603498,9.55143838076499,0.0008631921627346059,0.01819980728765918
1433.0,"(25, 20)",3.0399728435842057,9.583453391548261,0.0008708076332709898,0.019710474955314087
1434.0,"(25, 19)",3.0108783600147593,9.620391916819171,0.0008784446732460432,0.021695919807567028
1435.0,"(25, 18)",3.0050460016455385,9.661251319453767,0.0008893960898688598,0.02427162204616034
1436.0,"(25, 17)",3.0466130643458333,9.705069423678381,0.0009079726565790897,0.027653961324091127
1437.0,"(25, 16)",3.1881148682022857,9.75095609572844,0.0009373070048972941,0.03249113746754538
1438.0,"(25, 15)",3.0204123450302816,9.79813013105147,0.0009718210550523339,0.04189358329507327
1439.0,"(25, 14)",3.0463569412493285,9.845965935756395,0.0009838627397377945,0.058351868782291066
1440.0,"(25, 13)",3.1044958670793585,9.894046107168883,0.0009424174350482693,0.05639190898605896
1441.0,"(25, 12)",3.4936229510915675,9.942206227652045,0.0008651834297623185,0.058531773478774446
1468.0,"(26, 32)",3.0667970499529598,9.496373648151827,0.0006075408418625815,0.01332283096731181
1469.0,"(26, 31)",3.144114973133923,9.538671906471883,0.0006325088631646764,0.0136977870884161
1470.0,"(26, 30)",3.117138659642973,9.56653727961408,0.000656803012227762,0.013920821548533037
1471.0,"(26, 29)",3.133756681742187,9.580948056023226,0.000679934927589404,0.014039677476252708
1472.0,"(26, 28)",3.1404197416513533,9.577278572324948,0.0007015055013154696,0.01412770170936605
1473.0,"(26, 27)",3.1408439275481825,9.560678820510395,0.0007212680845540435,0.014250971986678646
1474.0,"(26, 26)",3.1364179352328225,9.54242464566107,0.0007391526308128309,0.01445804497623426
1475.0,"(26, 25)",3.125963175060626,9.530099111864931,0.0007552384532626527,0.014785644798628966
1476.0,"(26, 24)",3.1247694112140314,9.526593054919744,0.0007696919847262131,0.015268734839935853
1477.0,"(26, 23)",3.111759311559742,9.532265481802657,0.0007827198458563309,0.015950697900686286
1478.0,"(26, 22)",3.086800216933581,9.546432860010931,0.0007946149897848805,0.016894103595137114
1479.0,"(26, 21)",3.0581431191281996,9.568051933194017,0.0008059750711777626,0.018193384902979528
1480.0,"(26, 20)",3.030620922641213,9.595997149557705,0.0008181271788468209,0.019985807613002407
1481.0,"(26, 19)",3.014831944212945,9.629167719334966,0.0008337413514565126,0.022438684693341655
1482.0,"(26, 18)",3.020886682814069,9.666528513579218,0.0008577071265267668,0.025693685725529852
1483.0,"(26, 17)",3.0523647924329893,9.707129039458527,0.0008986955272211061,0.029936724615588335
1485.0,"(26, 15)",2.8357192599528633,9.79477239993898,0.0010940358623922183,0.04641804624041286
1487.0,"(26, 13)",3.060223506492652,9.886929552175497,0.0011109159976642263,0.03976969564992719
1488.0,"(26, 12)",3.0969432812827256,9.933834152882142,0.0009368762957764483,0.0371628575866549
1515.0,"(27, 32)",3.0325219501169443,9.499870183761232,0.000575813841318582,0.012314012391147933
1516.0,"(27, 31)",3.0801419126128344,9.568700540024274,0.0005973190943474828,0.012666699844345226
1517.0,"(27, 30)",3.0948256933367184,9.63269966403484,0.0006182511765095545,0.01294024173212278
1518.0,"(27, 29)",3.106293178387782,9.671205067734764,0.0006382743224499139,0.013159096345956519
1519.0,"(27, 28)",3.1200233695226443,9.660599663701529,0.0006571154028357987,0.013362904468499675
1521.0,"(27, 26)",3.1290065726633585,9.588553828673197,0.0006906744488593723,0.013892541027590787
1522.0,"(27, 25)",3.1163183944300212,9.565330831127504,0.0007053987536421862,0.014294618746831543
1523.0,"(27, 24)",3.150100168198288,9.554567824409522,0.0007189464208426347,0.014840876687973147
1524.0,"(27, 23)",3.1113679302558332,9.55495662811015,0.0007316198774861747,0.01558456859656501
1525.0,"(27, 22)",3.068923130618561,9.56487153216581,0.0007439394701916207,0.016607484393888663
1526.0,"(27, 21)",3.0290360218507613,9.58278253737367,0.0007568525452877884,0.018049767544896626
1527.0,"(27, 20)",2.9835800018413328,9.607326685084486,0.000772126141736252,0.02016983055095645
1528.0,"(27, 19)",2.969759188905782,9.63730073352734,0.0007930686661312868,0.023418029976912523
1529.0,"(27, 18)",2.9870003689794733,9.671642136118598,0.000826081810071425,0.02820644628063523
